"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","holidays","holidays_lower","holidays_upper","monthly","monthly_lower","monthly_upper","New Year's Day","New Year's Day_lower","New Year's Day_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"655",2017-10-17,648.716193187222,10.5204325784756,10.5204325784756,10.5204325784756,0,0,0,-2.21123767694386,-2.21123767694386,-2.21123767694386,0,0,0,-7.28457253944225,-7.28457253944225,-7.28457253944225,20.0162427948617,20.0162427948617,20.0162427948617,0,0,0,476.06028389008,830.206717844324,648.716193187222,648.716193187222,659.236625765698
"656",2017-10-18,648.613589151811,20.6177533272952,20.6177533272952,20.6177533272952,0,0,0,1.61515469649077,1.61515469649077,1.61515469649077,0,0,0,-0.0488098419012642,-0.0488098419012642,-0.0488098419012642,19.0514084727057,19.0514084727057,19.0514084727057,0,0,0,493.463037484879,846.147688435048,648.613589151811,648.613589151811,669.231342479106
"657",2017-10-19,648.5109851164,27.7144228101973,27.7144228101973,27.7144228101973,0,0,0,1.16981047151224,1.16981047151224,1.16981047151224,0,0,0,8.60257394052312,8.60257394052312,8.60257394052312,17.942038398162,17.942038398162,17.942038398162,0,0,0,504.782400220709,856.673721809682,648.5109851164,648.5109851164,676.225407926597
"658",2017-10-20,648.408381080989,18.681263377866,18.681263377866,18.681263377866,0,0,0,-0.238501878610609,-0.238501878610609,-0.238501878610609,0,0,0,2.17963056403329,2.17963056403329,2.17963056403329,16.7401346924433,16.7401346924433,16.7401346924433,0,0,0,489.738109854215,853.320326185612,648.408381080989,648.408381080989,667.089644458855
"659",2017-10-21,648.305777045577,9.17295487272836,9.17295487272836,9.17295487272836,0,0,0,1.92587439089534,1.92587439089534,1.92587439089534,0,0,0,-8.2498385499649,-8.2498385499649,-8.2498385499649,15.4969190317979,15.4969190317979,15.4969190317979,0,0,0,470.373480703284,825.512670683663,648.305777045577,648.305777045577,657.478731918306
"660",2017-10-22,648.203173010166,34.5985925387526,34.5985925387526,34.5985925387526,0,0,0,15.1893182535502,15.1893182535502,15.1893182535502,0,0,0,5.14769215530052,5.14769215530052,5.14769215530052,14.2615821299019,14.2615821299019,14.2615821299019,0,0,0,500.560376781345,845.987611123772,648.203173010166,648.203173010166,682.801765548919
"661",2017-10-23,648.100568974755,37.5641288629113,37.5641288629113,37.5641288629113,0,0,0,24.8306804439139,24.8306804439139,24.8306804439139,0,0,0,-0.346675728566897,-0.346675728566897,-0.346675728566897,13.0801241475643,13.0801241475643,13.0801241475643,0,0,0,516.213206279558,865.983775255401,648.100568974755,648.100568974755,685.664697837666
"662",2017-10-24,647.997964939344,12.8429593804779,12.8429593804779,12.8429593804779,0,0,0,8.13321635592659,8.13321635592659,8.13321635592659,0,0,0,-7.28457253942655,-7.28457253942655,-7.28457253942655,11.9943155639779,11.9943155639779,11.9943155639779,0,0,0,477.899553594145,832.581990116271,647.997964939344,647.997964939344,660.840924319821
"663",2017-10-25,647.895360903932,18.0070039935019,18.0070039935019,18.0070039935019,0,0,0,7.01500913943397,7.01500913943397,7.01500913943397,0,0,0,-0.0488098418863121,-0.0488098418863121,-0.0488098418863121,11.0408046959543,11.0408046959543,11.0408046959543,0,0,0,495.24525534778,842.507261893948,647.895360903932,647.895360903932,665.902364897434
"664",2017-10-26,647.792756868521,42.8589922981936,42.8589922981936,42.8589922981936,0,0,0,24.0060243843998,24.0060243843998,24.0060243843998,0,0,0,8.60257394050501,8.60257394050501,8.60257394050501,10.2503939732888,10.2503939732888,10.2503939732888,0,0,0,513.259311572784,864.958984486935,647.792756868521,647.792756868521,690.651749166715
"665",2017-10-27,647.69015283311,28.440704770184,28.440704770184,28.440704770184,0,0,0,16.6135718334229,16.6135718334229,16.6135718334229,0,0,0,2.17963056401583,2.17963056401583,2.17963056401583,9.6475023727452,9.6475023727452,9.6475023727452,0,0,0,496.846158605074,864.420221538875,647.69015283311,647.69015283311,676.130857603294
"666",2017-10-28,647.587548797698,10.5723810448652,10.5723810448652,10.5723810448652,0,0,0,9.57239338692921,9.57239338692921,9.57239338692921,0,0,0,-8.24983854996515,-8.24983854996515,-8.24983854996515,9.24982620790115,9.24982620790115,9.24982620790115,0,0,0,478.216571779576,812.527382631168,647.587548797698,647.587548797698,658.159929842564
"667",2017-10-29,647.484944762287,33.1062349066371,33.1062349066371,33.1062349066371,0,0,0,18.8903378482893,18.8903378482893,18.8903378482893,0,0,0,5.14769215529432,5.14769215529432,5.14769215529432,9.06820490305348,9.06820490305348,9.06820490305348,0,0,0,501.261305448377,865.275831573537,647.484944762287,647.484944762287,680.591179668924
"668",2017-10-30,647.382340726876,28.5031101426274,28.5031101426274,28.5031101426274,0,0,0,19.7430932685584,19.7430932685584,19.7430932685584,0,0,0,-0.346675728529958,-0.346675728529958,-0.346675728529958,9.106692602599,9.106692602599,9.106692602599,0,0,0,489.327170932526,854.432111033145,647.382340726876,647.382340726876,675.885450869503
"669",2017-10-31,647.279736691465,8.73385401757017,8.73385401757017,8.73385401757017,0,0,0,6.65559591795448,6.65559591795448,6.65559591795448,0,0,0,-7.28457253943214,-7.28457253943214,-7.28457253943214,9.36283063904783,9.36283063904783,9.36283063904783,0,0,0,486.156034941492,834.264577235123,647.279736691465,647.279736691465,656.013590709035
"670",2017-11-01,647.177132656053,12.113359459646,12.113359459646,12.113359459646,0,0,0,2.33405913377632,2.33405913377632,2.33405913377632,0,0,0,-0.0488098418713598,-0.0488098418713598,-0.0488098418713598,9.82811016774102,9.82811016774102,9.82811016774102,0,0,0,485.067193352673,837.141510744556,647.177132656053,647.177132656053,659.290492115699
"671",2017-11-02,647.074528620642,15.6367232463862,15.6367232463862,15.6367232463862,0,0,0,-3.45445952999681,-3.45445952999681,-3.45445952999681,0,0,0,8.60257394051634,8.60257394051634,8.60257394051634,10.4886088358666,10.4886088358666,10.4886088358666,0,0,0,483.485124904454,829.929553452514,647.074528620642,647.074528620642,662.711251867028
"672",2017-11-03,646.971924585231,-6.13702741442009,-6.13702741442009,-6.13702741442009,0,0,0,-19.6424383211887,-19.6424383211887,-19.6424383211887,0,0,0,2.17963056404524,2.17963056404524,2.17963056404524,11.3257803427234,11.3257803427234,11.3257803427234,0,0,0,483.632285161341,814.18958898058,646.971924585231,646.971924585231,640.834897170811
"673",2017-11-04,646.86932054982,-5.11319912535348,-5.11319912535348,-5.11319912535348,0,0,0,-9.18073188878537,-9.18073188878537,-9.18073188878537,0,0,0,-8.24983854996825,-8.24983854996825,-8.24983854996825,12.3173713134001,12.3173713134001,12.3173713134001,0,0,0,461.211635032787,798.086877111695,646.86932054982,646.86932054982,641.756121424466
"674",2017-11-05,646.766716514408,4.6277403488791,4.6277403488791,4.6277403488791,0,0,0,-13.9583879863575,-13.9583879863575,-13.9583879863575,0,0,0,5.14769215529891,5.14769215529891,5.14769215529891,13.4384361799377,13.4384361799377,13.4384361799377,0,0,0,465.866489342682,823.584018264483,646.766716514408,646.766716514408,651.394456863288
"675",2017-11-06,646.664112478997,-17.5576749641277,-17.5576749641277,-17.5576749641277,0,0,0,-31.8734170899849,-31.8734170899849,-31.8734170899849,0,0,0,-0.346675728534946,-0.346675728534946,-0.346675728534946,14.6624178543921,14.6624178543921,14.6624178543921,0,0,0,436.20904382771,803.050415267928,646.664112478997,646.664112478997,629.106437514869
"676",2017-11-07,646.561508443586,0.480913052940712,0.480913052940712,0.480913052940712,0,0,0,-8.19677438614644,-8.19677438614644,-8.19677438614644,0,0,0,-7.28457253942195,-7.28457253942195,-7.28457253942195,15.9622599785091,15.9622599785091,15.9622599785091,0,0,0,473.428559074019,828.861814622438,646.561508443586,646.561508443586,647.042421496527
"677",2017-11-08,646.458904408175,-6.78254129782953,-6.78254129782953,-6.78254129782953,0,0,0,-24.0452469654153,-24.0452469654153,-24.0452469654153,0,0,0,-0.0488098418564074,-0.0488098418564074,-0.0488098418564074,17.3115155094421,17.3115155094421,17.3115155094421,0,0,0,470.043722721133,814.608461644011,646.458904408175,646.458904408175,639.676363110345
"678",2017-11-09,646.356300372763,-10.2897013512988,-10.2897013512988,-10.2897013512988,0,0,0,-37.5776916814208,-37.5776916814208,-37.5776916814208,0,0,0,8.60257394052777,8.60257394052777,8.60257394052777,18.6854163895943,18.6854163895943,18.6854163895943,0,0,0,454.332462937572,805.042894884236,646.356300372763,646.356300372763,636.066599021465
"679",2017-11-10,646.253696337352,45.8274718266229,45.8274718266229,45.8274718266229,0,0,0,23.5859712009784,23.5859712009784,23.5859712009784,0,0,0,2.17963056402777,2.17963056402777,2.17963056402777,20.0618700616168,20.0618700616168,20.0618700616168,0,0,0,523.067693307596,873.864736127698,646.253696337352,646.253696337352,692.081168163975
"680",2017-11-11,646.151092301941,39.4610296542124,39.4610296542124,39.4610296542124,0,0,0,26.2885175967104,26.2885175967104,26.2885175967104,0,0,0,-8.24983854996594,-8.24983854996594,-8.24983854996594,21.422350607468,21.422350607468,21.422350607468,0,0,0,510.532707954537,855.013303929734,646.151092301941,646.151092301941,685.612121956153
"681",2017-11-12,646.04848826653,9.81323068926013,9.81323068926013,9.81323068926013,0,0,0,-18.0871167327717,-18.0871167327717,-18.0871167327717,0,0,0,5.14769215530351,5.14769215530351,5.14769215530351,22.7526552667283,22.7526552667283,22.7526552667283,0,0,0,490.994172807002,834.810369199201,646.04848826653,646.04848826653,655.86171895579
"682",2017-11-13,645.945884231118,8.60552635387076,8.60552635387076,8.60552635387076,0,0,0,-15.0912988655667,-15.0912988655667,-15.0912988655667,0,0,0,-0.346675728551462,-0.346675728551462,-0.346675728551462,24.043500947989,24.043500947989,24.043500947989,0,0,0,474.58590390847,826.606447533564,645.945884231118,645.945884231118,654.551410584989
"683",2017-11-14,645.843280195707,8.82230399924349,8.82230399924349,8.82230399924349,0,0,0,-9.18406344886596,-9.18406344886596,-9.18406344886596,0,0,0,-7.28457253943782,-7.28457253943782,-7.28457253943782,25.2909399875473,25.2909399875473,25.2909399875473,0,0,0,483.152559494927,837.752391136723,645.843280195707,645.843280195707,654.665584194951
"684",2017-11-15,645.740676160296,15.1209398093275,15.1209398093275,15.1209398093275,0,0,0,-11.3268300547988,-11.3268300547988,-11.3268300547988,0,0,0,-0.048809841888947,-0.048809841888947,-0.048809841888947,26.4965797060153,26.4965797060153,26.4965797060153,0,0,0,478.001682882937,845.070960602778,645.740676160296,645.740676160296,660.861615969623
"685",2017-11-16,645.638072124885,30.9955171043201,30.9955171043201,30.9955171043201,0,0,0,-5.27465295866194,-5.27465295866194,-5.27465295866194,0,0,0,8.60257394050979,8.60257394050979,8.60257394050979,27.6675961224723,27.6675961224723,27.6675961224723,0,0,0,491.691285444169,847.272527972837,645.638072124885,645.638072124885,676.633589229205
"686",2017-11-17,645.535468089473,31.1245491352247,31.1245491352247,31.1245491352247,0,0,0,0.128380226374974,0.128380226374974,0.128380226374974,0,0,0,2.17963056401989,2.17963056401989,2.17963056401989,28.8165383448299,28.8165383448299,28.8165383448299,0,0,0,501.732683141578,843.931447586674,645.535468089473,645.535468089473,676.660017224698
"687",2017-11-18,645.432864054062,23.6185904150355,23.6185904150355,23.6185904150355,0,0,0,1.90750247317986,1.90750247317986,1.90750247317986,0,0,0,-8.24983854996363,-8.24983854996363,-8.24983854996363,29.9609264918193,29.9609264918193,29.9609264918193,0,0,0,493.512092441313,833.652777979817,645.432864054062,645.432864054062,669.051454469098
"688",2017-11-19,645.330260018651,36.5009306854371,36.5009306854371,36.5009306854371,0,0,0,0.230586193548158,0.230586193548158,0.230586193548158,0,0,0,5.1476921553081,5.1476921553081,5.1476921553081,31.1226523365808,31.1226523365808,31.1226523365808,0,0,0,517.178999254813,860.423048352102,645.330260018651,645.330260018651,681.831190704088
"689",2017-11-20,645.22765598324,32.0268154181014,32.0268154181014,32.0268154181014,0,0,0,0.0462931353776333,0.0462931353776333,0.0462931353776333,0,0,0,-0.346675728523962,-0.346675728523962,-0.346675728523962,32.3271980112477,32.3271980112477,32.3271980112477,0,0,0,500.08167715747,856.797466398998,645.22765598324,645.22765598324,677.254471401341
"690",2017-11-21,645.125051947828,33.2648659405399,33.2648659405399,33.2648659405399,0,0,0,6.94674458236379,6.94674458236379,6.94674458236379,0,0,0,-7.28457253942763,-7.28457253942763,-7.28457253942763,33.6026938976038,33.6026938976038,33.6026938976038,0,0,0,493.614089685038,854.552563716329,645.125051947828,645.125051947828,678.389917888368
"691",2017-11-22,645.022447912417,57.9670932294365,57.9670932294365,57.9670932294365,0,0,0,23.0370609909624,23.0370609909624,23.0370609909624,0,0,0,-0.0488098418739946,-0.0488098418739946,-0.0488098418739946,34.9788420803481,34.9788420803481,34.9788420803481,0,0,0,544.226512205229,877.629286853203,645.022447912417,645.022447912417,702.989541141854
"692",2017-11-23,644.919843877006,63.3816417577721,63.3816417577721,63.3816417577721,0,0,0,18.2933315195241,18.2933315195241,18.2933315195241,0,0,0,8.60257394052111,8.60257394052111,8.60257394052111,36.4857362977269,36.4857362977269,36.4857362977269,0,0,0,527.013487892866,892.018935924437,644.919843877006,644.919843877006,708.301485634778
"693",2017-11-24,644.817239841595,43.1828732370477,43.1828732370477,43.1828732370477,0,0,0,2.85062962205558,2.85062962205558,2.85062962205558,0,0,0,2.17963056400243,2.17963056400243,2.17963056400243,38.1526130509897,38.1526130509897,38.1526130509897,0,0,0,512.012092105141,868.927565774051,644.817239841595,644.817239841595,688.000113078642
"694",2017-11-25,644.714635806183,48.6280610989645,48.6280610989645,48.6280610989645,0,0,0,16.8713283390842,16.8713283390842,16.8713283390842,0,0,0,-8.24983854996928,-8.24983854996928,-8.24983854996928,40.0065713098496,40.0065713098496,40.0065713098496,0,0,0,519.690406678849,862.675371033319,644.714635806183,644.714635806183,693.342696905148
"695",2017-11-26,644.612031770772,70.4404265555447,70.4404265555447,70.4404265555447,0,0,0,23.2214344154869,23.2214344154869,23.2214344154869,0,0,0,5.1476921553019,5.1476921553019,5.1476921553019,42.0712999847559,42.0712999847559,42.0712999847559,0,0,0,537.803171305928,882.506245661038,644.612031770772,644.612031770772,715.052458326317
"696",2017-11-27,644.509427735361,54.5516599655668,54.5516599655668,54.5516599655668,0,0,0,10.5324827311256,10.5324827311256,10.5324827311256,0,0,0,-0.346675728540476,-0.346675728540476,-0.346675728540476,44.3658529629816,44.3658529629816,44.3658529629816,0,0,0,530.702491944014,876.025137619411,644.509427735361,644.509427735361,699.061087700928
"697",2017-11-28,644.40682369995,53.1644476943551,53.1644476943551,53.1644476943551,0,0,0,13.5455092409901,13.5455092409901,13.5455092409901,0,0,0,-7.28457253943322,-7.28457253943322,-7.28457253943322,46.9035109927982,46.9035109927982,46.9035109927982,0,0,0,518.331408169248,864.176745145257,644.40682369995,644.40682369995,697.571271394305
"698",2017-11-29,644.304219664538,71.3254418020396,71.3254418020396,71.3254418020396,0,0,0,21.6834835994592,21.6834835994592,21.6834835994592,0,0,0,-0.0488098418590422,-0.0488098418590422,-0.0488098418590422,49.6907680444395,49.6907680444395,49.6907680444395,0,0,0,540.79001105196,886.583297200597,644.304219664538,644.304219664538,715.629661466578
"699",2017-11-30,644.201615629127,74.9717388877881,74.9717388877881,74.9717388877881,0,0,0,13.6426879351973,13.6426879351973,13.6426879351973,0,0,0,8.60257394051783,8.60257394051783,8.60257394051783,52.7264770120729,52.7264770120729,52.7264770120729,0,0,0,541.109237101189,899.997352536699,644.201615629127,644.201615629127,719.173354516915
"700",2017-12-01,644.099011593716,60.8170090981099,60.8170090981099,60.8170090981099,0,0,0,2.63619272756467,2.63619272756467,2.63619272756467,0,0,0,2.17963056403184,2.17963056403184,2.17963056403184,56.0011858065134,56.0011858065134,56.0011858065134,0,0,0,530.355184043191,878.368013751828,644.099011593716,644.099011593716,704.916020691826
"701",2017-12-02,643.996407558305,53.1175472055971,53.1175472055971,53.1175472055971,0,0,0,1.87069563442279,1.87069563442279,1.87069563442279,0,0,0,-8.24983854996441,-8.24983854996441,-8.24983854996441,59.4966901211388,59.4966901211388,59.4966901211388,0,0,0,514.409231139633,864.024512611878,643.996407558305,643.996407558305,697.113954763902
"702",2017-12-03,643.882481396094,55.36425041769,55.36425041769,55.36425041769,0,0,0,-12.9692652875548,-12.9692652875548,-12.9692652875548,0,0,0,5.14769215528575,5.14769215528575,5.14769215528575,63.185823549959,63.185823549959,63.185823549959,0,0,0,509.124681547983,871.009919636965,643.882481396094,643.882481396094,699.246731813784
"703",2017-12-04,643.768555233884,49.3202535846494,49.3202535846494,49.3202535846494,0,0,0,-17.3655701342006,-17.3655701342006,-17.3655701342006,0,0,0,-0.346675728556991,-0.346675728556991,-0.346675728556991,67.032499447407,67.032499447407,67.032499447407,0,0,0,517.079114277584,867.955813256062,643.768555233884,643.768555233884,693.088808818533
"704",2017-12-05,643.654629071674,57.907538218149,57.907538218149,57.907538218149,0,0,0,-5.79990134998343,-5.79990134998343,-5.79990134998343,0,0,0,-7.28457253943882,-7.28457253943882,-7.28457253943882,70.9920121075713,70.9920121075713,70.9920121075713,0,0,0,526.115991685661,886.236834933759,643.654629071674,643.654629071674,701.562167289823
"705",2017-12-06,643.540702909464,47.6561851706584,47.6561851706584,47.6561851706584,0,0,0,-27.3066026805001,-27.3066026805001,-27.3066026805001,0,0,0,-0.0488098418746515,-0.0488098418746515,-0.0488098418746515,75.0115976930331,75.0115976930331,75.0115976930331,0,0,0,506.436079571632,863.905447447281,643.540702909464,643.540702909464,691.196888080122
"706",2017-12-07,643.426776747253,65.7341882911317,65.7341882911317,65.7341882911317,0,0,0,-21.8996337030181,-21.8996337030181,-21.8996337030181,0,0,0,8.60257394051444,8.60257394051444,8.60257394051444,79.0312480536353,79.0312480536353,79.0312480536353,0,0,0,537.041825762425,885.268469352881,643.426776747253,643.426776747253,709.160965038385
"707",2017-12-08,643.312850585043,77.4732491208606,77.4732491208606,77.4732491208606,0,0,0,-7.69114478981533,-7.69114478981533,-7.69114478981533,0,0,0,2.17963056401438,2.17963056401438,2.17963056401438,82.9847633466615,82.9847633466615,82.9847633466615,0,0,0,535.49712842199,896.661806352563,643.312850585043,643.312850585043,720.786099705904
"708",2017-12-09,643.198924422833,37.5335286611766,37.5335286611766,37.5335286611766,0,0,0,-41.0176551923636,-41.0176551923636,-41.0176551923636,0,0,0,-8.24983854996466,-8.24983854996466,-8.24983854996466,86.8010224035048,86.8010224035048,86.8010224035048,0,0,0,498.054625485816,856.605217458565,643.198924422833,643.198924422833,680.732453084009
"709",2017-12-10,643.084998260623,85.739395310468,85.739395310468,85.739395310468,0,0,0,-9.81374012723391,-9.81374012723391,-9.81374012723391,0,0,0,5.14769215529532,5.14769215529532,5.14769215529532,90.4054432824066,90.4054432824066,90.4054432824066,0,0,0,549.815714443362,907.540441718553,643.084998260623,643.084998260623,728.824393571091
"710",2017-12-11,642.971072098412,131.682623675443,131.682623675443,131.682623675443,0,0,0,38.3076988152882,38.3076988152882,38.3076988152882,0,0,0,-0.346675728541016,-0.346675728541016,-0.346675728541016,93.7216005886956,93.7216005886956,93.7216005886956,0,0,0,592.625068131351,955.79306355044,642.971072098412,642.971072098412,774.653695773855
"711",2017-12-12,642.857145936202,90.2146930365541,90.2146930365541,90.2146930365541,0,0,0,0.826304470808571,0.826304470808571,0.826304470808571,0,0,0,-7.28457253943891,-7.28457253943891,-7.28457253943891,96.6729611051845,96.6729611051845,96.6729611051845,0,0,0,552.000988677985,906.020335548945,642.857145936202,642.857145936202,733.071838972756
"712",2017-12-13,642.743219773992,77.6838954549291,77.6838954549291,77.6838954549291,0,0,0,-21.4519899079392,-21.4519899079392,-21.4519899079392,0,0,0,-0.0488098419071906,-0.0488098419071906,-0.0488098419071906,99.1846952047755,99.1846952047755,99.1846952047755,0,0,0,545.385983230287,903.056933501371,642.743219773992,642.743219773992,720.427115228921
"713",2017-12-14,642.629293611782,100.263000665498,100.263000665498,100.263000665498,0,0,0,-9.52509181796822,-9.52509181796822,-9.52509181796822,0,0,0,8.60257394051105,8.60257394051105,8.60257394051105,101.185518542955,101.185518542955,101.185518542955,0,0,0,583.780044190143,915.882268071427,642.629293611782,642.629293611782,742.892294277279
"714",2017-12-15,642.515367449571,93.6119989467135,93.6119989467135,93.6119989467135,0,0,0,-11.1771483599348,-11.1771483599348,-11.1771483599348,0,0,0,2.17963056399691,2.17963056399691,2.17963056399691,102.609516742651,102.609516742651,102.609516742651,0,0,0,547.588160351345,910.123518126046,642.515367449571,642.515367449571,736.127366396285
"715",2017-12-16,642.401441287361,86.3616845457439,86.3616845457439,86.3616845457439,0,0,0,-8.78638215944089,-8.78638215944089,-8.78638215944089,0,0,0,-8.2498385499598,-8.2498385499598,-8.2498385499598,103.397905255145,103.397905255145,103.397905255145,0,0,0,555.642933529007,919.617423568647,642.401441287361,642.401441287361,728.763125833105
"716",2017-12-17,642.287515125151,106.437131815584,106.437131815584,106.437131815584,0,0,0,-2.21123767696058,-2.21123767696058,-2.21123767696058,0,0,0,5.14769215528414,5.14769215528414,5.14769215528414,103.500677337261,103.500677337261,103.500677337261,0,0,0,585.557773891554,935.22598766243,642.287515125151,642.287515125151,748.724646940735
"717",2017-12-18,642.173588962941,104.146574090502,104.146574090502,104.146574090502,0,0,0,1.61515469656934,1.61515469656934,1.61515469656934,0,0,0,-0.346675728546006,-0.346675728546006,-0.346675728546006,102.878095122479,102.878095122479,102.878095122479,0,0,0,573.7694007974,911.322292772743,642.173588962941,642.173588962941,746.320163053443
"718",2017-12-19,642.05966280073,95.3872199747238,95.3872199747238,95.3872199747238,0,0,0,1.1698104714982,1.1698104714982,1.1698104714982,0,0,0,-7.28457253942871,-7.28457253942871,-7.28457253942871,101.501982042654,101.501982042654,101.501982042654,0,0,0,568.45819703249,915.602736187243,642.05966280073,642.05966280073,737.446882775454
"719",2017-12-20,641.94573663852,99.0694675813682,99.0694675813682,99.0694675813682,0,0,0,-0.23850187858016,-0.23850187858016,-0.23850187858016,0,0,0,-0.0488098418753098,-0.0488098418753098,-0.0488098418753098,99.3567793018236,99.3567793018236,99.3567793018236,0,0,0,576.40327583251,914.544719124133,641.94573663852,641.94573663852,741.015204219888
"720",2017-12-21,641.83181047631,106.968782939652,106.968782939652,106.968782939652,0,0,0,1.92587439086966,1.92587439086966,1.92587439086966,0,0,0,8.60257394052237,8.60257394052237,8.60257394052237,96.4403346082596,96.4403346082596,96.4403346082596,0,0,0,568.762308532788,927.814959787368,641.83181047631,641.83181047631,748.800593415961
"721",2017-12-22,641.7178843141,110.133346614677,110.133346614677,110.133346614677,0,0,0,15.1893182536167,15.1893182536167,15.1893182536167,0,0,0,2.17963056402633,2.17963056402633,2.17963056402633,92.764397797034,92.764397797034,92.764397797034,0,0,0,561.879590479244,937.854606117417,641.7178843141,641.7178843141,751.851230928777
"722",2017-12-23,641.603958151889,104.935647053412,104.935647053412,104.935647053412,0,0,0,24.8306804438868,24.8306804438868,24.8306804438868,0,0,0,-8.24983854996545,-8.24983854996545,-8.24983854996545,88.354805159491,88.354805159491,88.354805159491,0,0,0,564.815744206736,933.063381420235,641.603958151889,641.603958151889,746.539605205302
"723",2017-12-24,641.490031989679,96.5322505633868,96.5322505633868,96.5322505633868,0,0,0,8.13321635595526,8.13321635595526,8.13321635595526,0,0,0,5.14769215528874,5.14769215528874,5.14769215528874,83.2513420521428,83.2513420521428,83.2513420521428,0,0,0,557.312998111117,914.068912282409,641.490031989679,641.490031989679,738.022282553066
"724",2017-12-25,641.376105827469,84.17561489263,84.17561489263,84.17561489263,0,0,0,7.01500913940325,7.01500913940325,7.01500913940325,0,0,0,-0.346675728550995,-0.346675728550995,-0.346675728550995,77.5072814817777,77.5072814817777,77.5072814817777,0,0,0,539.155766134523,913.924318755293,641.376105827469,641.376105827469,725.551720720099
"725",2017-12-26,641.262179665259,123.691837977244,123.691837977244,123.691837977244,35.7817814909204,35.7817814909204,35.7817814909204,24.0060243843999,24.0060243843999,24.0060243843999,35.7817814909204,35.7817814909204,35.7817814909204,-7.2845725394501,-7.2845725394501,-7.2845725394501,71.188604641374,71.188604641374,71.188604641374,0,0,0,584.089323505686,933.894413044242,641.262179665259,641.262179665259,764.954017642503
"726",2017-12-27,641.148253503048,114.476411513238,114.476411513238,114.476411513238,33.5387319405594,33.5387319405594,33.5387319405594,16.6135718334377,16.6135718334377,16.6135718334377,33.5387319405594,33.5387319405594,33.5387319405594,-0.0488098419078481,-0.0488098419078481,-0.0488098419078481,64.3729175811491,64.3729175811491,64.3729175811491,0,0,0,560.458759586524,919.985496319011,641.148253503048,641.148253503048,755.624665016287
"727",2017-12-28,641.034327340838,197.686199028826,197.686199028826,197.686199028826,122.363145580979,122.363145580979,122.363145580979,9.57239338695217,9.57239338695217,9.57239338695217,122.363145580979,122.363145580979,122.363145580979,8.6025739405191,8.6025739405191,8.6025739405191,57.1480861203756,57.1480861203756,57.1480861203756,0,0,0,659.849429945944,1025.51835489595,641.034327340838,641.034327340838,838.720526369664
"728",2017-12-29,640.920401178628,99.5708817218696,99.5708817218696,99.5708817218696,28.8902947867518,28.8902947867518,28.8902947867518,18.8903378482699,18.8903378482699,18.8903378482699,28.8902947867518,28.8902947867518,28.8902947867518,2.17963056400886,2.17963056400886,2.17963056400886,49.6106185228391,49.6106185228391,49.6106185228391,0,0,0,563.051210952983,915.407460370963,640.920401178628,640.920401178628,740.491282900497
"729",2017-12-30,640.806475016418,120.34904676597,120.34904676597,120.34904676597,66.9919598778777,66.9919598778777,66.9919598778777,19.7430932685303,19.7430932685303,19.7430932685303,66.9919598778777,66.9919598778777,66.9919598778777,-8.24983854996855,-8.24983854996855,-8.24983854996855,41.8638321695303,41.8638321695303,41.8638321695303,0,0,0,571.390922773032,929.673260628981,640.806475016418,640.806475016418,761.155521782387
"730",2017-12-31,640.692548854207,159.045060989291,159.045060989291,159.045060989291,113.225926633419,113.225926633419,113.225926633419,6.6555959179239,6.6555959179239,6.6555959179239,113.225926633419,113.225926633419,113.225926633419,5.14769215529333,5.14769215529333,5.14769215529333,34.0158462826542,34.0158462826542,34.0158462826542,0,0,0,636.947558738236,966.9091247949,640.692548854207,640.692548854207,799.737609843498
"731",2018-01-01,640.578622691997,83.2077897073255,83.2077897073255,83.2077897073255,55.0429587818062,55.0429587818062,55.0429587818062,2.33405913375464,2.33405913375464,2.33405913375464,55.0429587818062,55.0429587818062,55.0429587818062,-0.34667572856751,-0.34667572856751,-0.34667572856751,26.1774475203322,26.1774475203322,26.1774475203322,0,0,0,560.207016269974,906.387094575247,640.578622691997,640.578622691997,723.786412399323
"732",2018-01-03,640.350770367577,-8.71864384158039,-8.71864384158039,-8.71864384158039,0,0,0,-19.6424383212522,-19.6424383212522,-19.6424383212522,0,0,0,-0.0488098418928961,-0.0488098418928961,-0.0488098418928961,10.9726043215647,10.9726043215647,10.9726043215647,0,0,0,464.464785596088,797.961895399812,640.350770367577,640.350770367577,631.632126525996
"733",2018-01-04,640.236844205366,3.24294559997068,3.24294559997068,3.24294559997068,0,0,0,-9.18073188880825,-9.18073188880825,-9.18073188880825,0,0,0,8.6025739405157,8.6025739405157,8.6025739405157,3.82110354826323,3.82110354826323,3.82110354826323,0,0,0,463.47104790206,812.288235593346,640.236844205366,640.236844205366,643.479789805337
"734",2018-01-05,640.122918043156,-14.6740087006779,-14.6740087006779,-14.6740087006779,0,0,0,-13.9583879863519,-13.9583879863519,-13.9583879863519,0,0,0,2.17963056400098,2.17963056400098,2.17963056400098,-2.89525127832698,-2.89525127832698,-2.89525127832698,0,0,0,465.161094785898,813.94026369758,640.122918043156,640.122918043156,625.448909342478
