"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"1815",2020-12-21,-30.8344159582755,154.324308578785,154.324308578785,154.324308578785,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943439459,-0.203870943439459,-0.203870943439459,110.061951921354,110.061951921354,110.061951921354,0,0,0,-49.1777351463071,294.376513556858,-30.8344159582755,-30.8344159582755,123.489892620509
"1816",2020-12-22,-30.8080403689613,144.64578749464,144.64578749464,144.64578749464,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005107831,-7.40442005107831,-7.40442005107831,107.583979944849,107.583979944849,107.583979944849,0,0,0,-48.5668962429751,287.975998689222,-30.8080403689613,-30.8080403689613,113.837747125679
"1817",2020-12-23,-30.7816647796471,148.724271329442,148.724271329442,148.724271329442,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410069830297,-0.00349410069830297,-0.00349410069830297,104.261537829271,104.261537829271,104.261537829271,0,0,0,-67.5249870516531,308.131527179004,-30.7816647796471,-30.7816647796471,117.942606549795
"1818",2020-12-24,-30.755289190333,153.145412583464,153.145412583464,153.145412583464,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473377822,8.56551473377822,8.56551473377822,100.113670248816,100.113670248816,100.113670248816,0,0,0,-52.7689640717818,296.779656099221,-30.755289190333,-30.755289190333,122.390123393131
"1819",2020-12-25,-30.7289136010188,141.77019553932,141.77019553932,141.77019553932,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669679063,2.12876669679063,2.12876669679063,95.1752012416592,95.1752012416592,95.1752012416592,0,0,0,-63.0735119630478,280.694478180499,-30.7289136010188,-30.7289136010188,111.041281938301
"1820",2020-12-26,-30.7025380117046,125.869646945343,125.869646945343,125.869646945343,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972327025,-8.09294972327025,-8.09294972327025,89.4963690677436,89.4963690677436,89.4963690677436,0,0,0,-86.8621230924289,257.073105093262,-30.7025380117046,-30.7025380117046,95.1671089336385
"1821",2020-12-27,-30.6761624223904,132.61877844731,132.61877844731,132.61877844731,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338798167,5.01045338798167,5.01045338798167,83.1420974584586,83.1420974584586,83.1420974584586,0,0,0,-62.9367347170347,278.026324778055,-30.6761624223904,-30.6761624223904,101.94261602492
"1822",2020-12-28,-30.6497868330763,120.453273315359,120.453273315359,120.453273315359,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943444495,-0.203870943444495,-0.203870943444495,76.1909166579334,76.1909166579334,76.1909166579334,0,0,0,-85.3890205892533,274.045338199164,-30.6497868330763,-30.6497868330763,89.8034864822824
"1823",2020-12-29,-30.6234112437621,105.79536430322,105.79536430322,105.79536430322,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005109887,-7.40442005109887,-7.40442005109887,68.7335567534494,68.7335567534494,68.7335567534494,0,0,0,-100.225797137242,249.168213814113,-30.6234112437621,-30.6234112437621,75.1719530594583
"1824",2020-12-30,-30.5970356544479,105.333977863989,105.333977863989,105.333977863989,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410069954309,-0.00349410069954309,-0.00349410069954309,60.8712443638189,60.8712443638189,60.8712443638189,0,0,0,-110.520888048614,262.100549585509,-30.5970356544479,-30.5970356544479,74.7369422095413
"1825",2020-12-31,-30.5706600651338,105.745483903678,105.745483903678,105.745483903678,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473376162,8.56551473376162,8.56551473376162,52.7137415690461,52.7137415690461,52.7137415690461,0,0,0,-99.9221224399118,260.445555076423,-30.5706600651338,-30.5706600651338,75.1748238385438
"1826",2021-01-01,-30.5442844758196,90.9721671039582,90.9721671039582,90.9721671039582,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669677398,2.12876669677398,2.12876669677398,44.3771728063144,44.3771728063144,44.3771728063144,0,0,0,-112.386592825787,232.603551510943,-30.5442844758196,-30.5442844758196,60.4278826281386
"1827",2021-01-02,-30.5179088865054,72.3549690168179,72.3549690168179,72.3549690168179,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326778,-8.09294972326778,-8.09294972326778,35.9816911392158,35.9816911392158,35.9816911392158,0,0,0,-140.483800415531,207.879870916781,-30.5179088865054,-30.5179088865054,41.8370601303125
"1828",2021-01-03,-30.4915332971912,77.1257206581887,77.1257206581887,77.1257206581887,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338798618,5.01045338798618,5.01045338798618,27.6490396693327,27.6490396693327,27.6490396693327,0,0,0,-130.683796351772,232.342599467164,-30.4915332971912,-30.4915332971912,46.6341873609975
"1829",2021-01-04,-30.4651577078771,63.7624234391753,63.7624234391753,63.7624234391753,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943449533,-0.203870943449533,-0.203870943449533,19.500066781755,19.500066781755,19.500066781755,0,0,0,-150.358059633643,212.736603649635,-30.4651577078771,-30.4651577078771,33.2972657312982
"1830",2021-01-05,-30.4387821185629,48.7140628610873,48.7140628610873,48.7140628610873,44.4662276008698,44.4662276008698,44.4662276008698,-7.4044200510892,-7.4044200510892,-7.4044200510892,11.6522553113066,11.6522553113066,11.6522553113066,0,0,0,-152.19288071897,199.612374727801,-30.4387821185629,-30.4387821185629,18.2752807425244
"1831",2021-01-06,-30.4124065292487,48.6800590452484,48.6800590452484,48.6800590452484,44.4662276008698,44.4662276008698,44.4662276008698,-0.0034941007298872,-0.0034941007298872,-0.0034941007298872,4.21732554510844,4.21732554510844,4.21732554510844,0,0,0,-158.559676923528,195.888989437817,-30.4124065292487,-30.4124065292487,18.2676525159997
"1832",2021-01-07,-30.3860309399345,50.3307125696138,50.3307125696138,50.3307125696138,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473377211,8.56551473377211,8.56551473377211,-2.70102976502817,-2.70102976502817,-2.70102976502817,0,0,0,-155.309157203099,205.867034869013,-30.3860309399345,-30.3860309399345,19.9446816296792
"1833",2021-01-08,-30.3596553506204,37.5857708235998,37.5857708235998,37.5857708235998,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669676591,2.12876669676591,2.12876669676591,-9.00922347403598,-9.00922347403598,-9.00922347403598,0,0,0,-168.972365504178,172.97803780928,-30.3596553506204,-30.3596553506204,7.22611547297939
